created_at,Midlothian,Austin,Houston,Del Rio,Midland,McAllen
2021-10-10 12:38:00+00:00,13.92,10.04,12.07,14.86,11.21,6.19
2021-10-10 12:40:00+00:00,15.19,10.81,11.38,15.67,8.23,5.88
2021-10-10 12:42:00+00:00,13.25,10.47,11.06,15.32,8.42,6.36
2021-10-10 12:44:00+00:00,14.46,10.62,11.4,14.92,7.41,7.37
2021-10-10 12:46:00+00:00,14.71,10.41,11.31,16.41,10.26,6.56
2021-10-10 12:48:00+00:00,15.25,10.55,12.02,14.93,7.53,7.05
2021-10-10 12:50:00+00:00,14.48,10.0,11.52,17.05,7.23,6.37
2021-10-10 12:52:00+00:00,16.02,9.84,11.58,17.37,7.91,7.0
2021-10-10 12:54:00+00:00,14.6,10.89,11.42,17.86,7.26,6.67
2021-10-10 12:56:00+00:00,14.97,10.59,12.13,16.12,7.12,6.19
2021-10-10 12:58:00+00:00,14.19,10.14,10.47,16.32,7.61,7.07
2021-10-10 13:00:00+00:00,15.04,9.45,10.79,17.43,7.79,7.28
2021-10-10 13:02:00+00:00,14.26,9.59,11.64,18.28,7.34,6.65
2021-10-10 13:04:00+00:00,14.72,9.43,12.02,16.91,7.34,6.95
2021-10-10 13:06:00+00:00,14.03,10.36,12.65,18.16,8.1,7.41
2021-10-10 13:08:00+00:00,15.38,8.91,10.25,18.51,7.75,6.41
2021-10-10 13:10:00+00:00,13.59,9.14,12.09,17.95,7.95,5.88
2021-10-10 13:12:00+00:00,12.95,9.18,11.33,17.46,7.59,6.39
2021-10-10 13:14:00+00:00,13.65,9.11,12.02,19.22,8.13,6.78
2021-10-10 13:16:00+00:00,13.56,9.37,11.48,17.88,8.12,6.71
2021-10-10 13:18:00+00:00,13.22,10.86,12.24,16.73,7.11,7.84
2021-10-10 13:20:00+00:00,12.63,8.88,11.32,17.19,7.86,7.15
2021-10-10 13:22:00+00:00,13.46,9.81,12.39,17.82,7.56,7.93
2021-10-10 13:24:00+00:00,13.36,10.34,12.63,19.83,7.33,6.91
2021-10-10 13:26:00+00:00,13.98,9.37,12.11,17.76,7.66,7.77
2021-10-10 13:28:00+00:00,13.73,8.51,11.69,18.72,8.05,6.58
2021-10-10 13:30:00+00:00,14.28,9.44,11.31,17.39,7.02,7.61
2021-10-10 13:32:00+00:00,12.43,9.55,12.61,18.69,7.5,7.1
2021-10-10 13:34:00+00:00,11.5,9.76,13.15,17.55,8.0,6.93
2021-10-10 13:36:00+00:00,12.35,8.97,12.63,18.84,7.36,6.96
2021-10-10 13:38:00+00:00,12.87,8.79,12.62,19.31,6.88,6.32
2021-10-10 13:40:00+00:00,12.45,8.86,13.14,19.59,7.14,6.39
2021-10-10 13:42:00+00:00,13.31,9.3,11.39,18.98,7.82,6.35
2021-10-10 13:44:00+00:00,12.95,9.22,12.02,18.82,7.73,6.63
2021-10-10 13:46:00+00:00,11.67,8.51,13.49,20.12,7.86,7.23
2021-10-10 13:48:00+00:00,13.63,8.66,11.42,19.58,8.38,6.24
2021-10-10 13:50:00+00:00,13.68,9.0,10.88,19.39,8.56,6.54
2021-10-10 13:52:00+00:00,13.62,9.84,10.98,19.49,8.54,6.27
2021-10-10 13:54:00+00:00,13.14,10.05,11.78,18.45,8.47,5.93
2021-10-10 13:56:00+00:00,12.34,8.8,10.73,19.45,8.04,5.75
2021-10-10 13:58:00+00:00,12.86,10.11,11.52,18.38,8.38,6.53
2021-10-10 14:00:00+00:00,12.66,9.33,10.85,19.65,10.33,6.17
2021-10-10 14:02:00+00:00,12.44,9.54,10.57,20.2,11.55,6.9
2021-10-10 14:04:00+00:00,12.98,9.1,10.38,19.8,9.77,5.88
2021-10-10 14:06:00+00:00,13.52,10.28,10.94,20.69,11.61,5.61
2021-10-10 14:08:00+00:00,12.82,9.53,10.96,19.28,11.1,5.23
2021-10-10 14:10:00+00:00,12.68,9.14,10.28,18.68,11.59,6.03
2021-10-10 14:12:00+00:00,12.42,9.67,10.61,18.75,11.7,6.43
2021-10-10 14:14:00+00:00,11.4,10.27,10.15,18.92,12.07,6.71
2021-10-10 14:16:00+00:00,12.57,10.64,9.87,18.54,12.22,6.98
2021-10-10 14:18:00+00:00,13.17,9.36,10.11,20.49,10.9,6.25
2021-10-10 14:20:00+00:00,13.25,10.26,9.6,18.88,9.82,6.0
2021-10-10 14:22:00+00:00,12.59,8.81,10.19,19.83,9.62,6.0
2021-10-10 14:24:00+00:00,13.31,10.07,9.87,21.02,9.61,4.98
2021-10-10 14:26:00+00:00,13.25,10.29,9.44,20.26,10.86,5.57
2021-10-10 14:28:00+00:00,12.24,8.9,10.13,20.95,11.12,5.78
2021-10-10 14:30:00+00:00,12.57,9.78,9.76,19.78,10.16,6.16
2021-10-10 14:32:00+00:00,13.45,9.12,9.9,20.95,14.75,6.38
2021-10-10 14:34:00+00:00,13.33,8.89,9.75,21.05,19.9,5.95
2021-10-10 14:36:00+00:00,12.6,8.52,10.05,20.9,23.02,5.29
2021-10-10 14:38:00+00:00,13.22,10.33,10.15,20.96,17.12,6.41
2021-10-10 14:40:00+00:00,12.88,8.64,9.28,23.22,15.54,5.61
2021-10-10 14:42:00+00:00,12.82,9.75,9.98,22.05,13.35,5.82
2021-10-10 14:44:00+00:00,11.68,9.05,9.11,22.21,9.76,5.6
2021-10-10 14:46:00+00:00,11.93,11.05,9.82,22.38,8.37,6.77
2021-10-10 14:48:00+00:00,11.86,10.29,9.45,21.33,7.23,6.64
2021-10-10 14:50:00+00:00,11.47,10.66,8.6,23.07,6.62,6.53
2021-10-10 14:52:00+00:00,11.78,9.3,10.04,20.91,7.33,5.39
2021-10-10 14:54:00+00:00,12.47,10.14,8.41,22.33,6.81,6.15
2021-10-10 14:56:00+00:00,12.97,10.83,9.27,21.02,7.43,5.97
2021-10-10 14:58:00+00:00,12.44,11.07,8.34,21.12,8.76,5.38
2021-10-10 15:00:00+00:00,13.04,10.09,9.43,21.49,7.12,5.63
2021-10-10 15:02:00+00:00,12.6,11.22,9.51,21.82,6.89,5.82
2021-10-10 15:04:00+00:00,13.34,10.1,9.17,22.23,6.42,6.07
2021-10-10 15:06:00+00:00,12.63,10.54,8.07,21.8,6.36,5.41
2021-10-10 15:08:00+00:00,12.24,11.23,8.66,22.85,6.58,4.83
2021-10-10 15:10:00+00:00,11.64,11.29,8.53,23.93,7.0,4.5
2021-10-10 15:12:00+00:00,13.36,11.53,8.82,22.54,6.98,5.22
2021-10-10 15:14:00+00:00,13.28,13.35,8.71,22.96,6.63,5.9
2021-10-10 15:16:00+00:00,14.2,11.69,8.06,22.72,6.72,5.79
2021-10-10 15:18:00+00:00,12.14,12.45,8.19,23.95,6.65,5.36
2021-10-10 15:20:00+00:00,13.34,12.14,8.8,23.28,7.12,4.84
2021-10-10 15:22:00+00:00,13.28,12.51,8.76,24.17,7.22,5.98
2021-10-10 15:24:00+00:00,12.61,13.18,8.02,24.42,7.39,6.39
2021-10-10 15:26:00+00:00,12.16,13.45,8.57,25.1,6.75,5.63
2021-10-10 15:28:00+00:00,12.47,13.07,7.44,25.28,6.2,5.18
2021-10-10 15:30:00+00:00,12.2,12.65,7.8,26.25,6.69,5.68
2021-10-10 15:32:00+00:00,12.98,13.64,8.1,22.18,6.4,5.95
2021-10-10 15:34:00+00:00,12.7,13.02,7.5,23.44,6.35,6.36
2021-10-10 15:36:00+00:00,13.76,13.72,8.04,22.98,5.95,6.7
2021-10-10 15:38:00+00:00,12.02,14.18,8.18,22.95,6.88,5.48
2021-10-10 15:40:00+00:00,12.93,12.07,8.02,22.83,6.55,6.2
2021-10-10 15:42:00+00:00,14.03,12.98,7.96,22.4,5.5,6.19
2021-10-10 15:44:00+00:00,12.59,11.41,8.04,23.89,5.02,6.64
2021-10-10 15:46:00+00:00,12.34,11.81,9.07,22.32,6.1,5.52
2021-10-10 15:48:00+00:00,12.91,14.11,7.44,21.64,6.2,6.83
2021-10-10 15:50:00+00:00,13.24,12.74,6.82,22.17,6.56,6.82
2021-10-10 15:52:00+00:00,12.07,13.71,6.13,22.65,6.25,6.42
2021-10-10 15:54:00+00:00,12.35,11.29,6.6899999999999995,20.98,5.71,6.1
2021-10-10 15:56:00+00:00,11.89,13.02,7.25,21.74,5.58,6.48
2021-10-10 15:58:00+00:00,12.32,13.42,7.06,22.44,6.62,6.2
2021-10-10 16:00:00+00:00,10.86,12.81,7.28,22.32,5.47,6.46
2021-10-10 16:02:00+00:00,11.51,12.41,6.09,21.83,5.45,6.84
2021-10-10 16:04:00+00:00,10.18,12.1,7.57,21.52,6.54,5.85
2021-10-10 16:06:00+00:00,10.0,12.81,6.58,21.95,6.52,6.39
2021-10-10 16:08:00+00:00,11.05,12.88,6.83,20.76,5.71,6.64
2021-10-10 16:10:00+00:00,8.9,13.3,6.6,20.47,6.36,6.41
2021-10-10 16:12:00+00:00,10.48,12.44,7.07,22.8,6.65,6.48
2021-10-10 16:14:00+00:00,9.98,13.69,6.23,21.32,5.98,6.95
2021-10-10 16:16:00+00:00,10.36,12.34,6.43,22.26,6.21,5.98
2021-10-10 16:18:00+00:00,9.55,11.88,5.93,23.37,7.25,5.9
2021-10-10 16:20:00+00:00,9.28,12.96,5.65,21.43,6.26,6.21
2021-10-10 16:22:00+00:00,9.48,11.53,6.66,21.63,6.25,6.68
2021-10-10 16:24:00+00:00,9.07,12.32,6.68,21.79,5.53,6.16
2021-10-10 16:26:00+00:00,9.17,13.47,6.4,21.63,5.52,7.02
2021-10-10 16:28:00+00:00,10.11,11.73,5.55,22.79,5.23,6.59
2021-10-10 16:30:00+00:00,8.6,12.31,6.49,21.32,5.73,6.26
2021-10-10 16:32:00+00:00,8.84,13.86,6.48,22.89,5.52,7.62
2021-10-10 16:34:00+00:00,8.88,12.79,5.71,21.32,5.22,7.12
2021-10-10 16:36:00+00:00,9.37,12.43,5.65,21.63,5.1,7.4
2021-10-10 16:38:00+00:00,8.97,12.72,5.72,22.05,5.46,7.26
2021-10-10 16:40:00+00:00,9.17,12.22,6.24,20.87,4.86,5.46
2021-10-10 16:42:00+00:00,7.93,11.44,6.33,21.05,4.63,6.27
2021-10-10 16:44:00+00:00,8.25,10.49,5.63,21.49,5.34,6.29
2021-10-10 16:46:00+00:00,7.93,11.0,6.12,21.39,5.44,6.43
2021-10-10 16:48:00+00:00,7.72,10.1,6.31,20.75,6.27,7.13
2021-10-10 16:50:00+00:00,8.56,10.93,6.98,21.05,6.64,5.29
2021-10-10 16:52:00+00:00,8.75,8.57,6.66,21.19,6.02,6.17
2021-10-10 16:54:00+00:00,7.59,9.71,5.98,20.83,6.03,5.25
2021-10-10 16:56:00+00:00,9.03,7.81,6.02,19.52,6.1,5.67
2021-10-10 16:58:00+00:00,8.45,7.47,6.51,20.38,6.76,5.6
2021-10-10 17:00:00+00:00,8.71,7.5,6.04,20.16,6.23,3.82
2021-10-10 17:02:00+00:00,8.98,8.7,6.3,22.98,5.74,4.23
2021-10-10 17:04:00+00:00,8.93,8.47,6.55,21.07,4.36,5.6
2021-10-10 17:06:00+00:00,8.27,7.11,5.46,21.23,4.59,3.63
2021-10-10 17:08:00+00:00,9.29,7.72,6.58,20.78,4.54,4.53
2021-10-10 17:10:00+00:00,8.68,8.07,6.22,21.47,5.14,3.55
2021-10-10 17:12:00+00:00,8.53,7.16,5.48,20.52,5.34,5.16
2021-10-10 17:14:00+00:00,9.1,6.61,6.13,20.27,6.71,3.74
2021-10-10 17:16:00+00:00,8.89,6.86,6.3,21.02,8.21,3.6
2021-10-10 17:18:00+00:00,8.86,7.24,6.09,20.98,7.88,4.07
2021-10-10 17:20:00+00:00,8.34,7.33,6.64,19.19,6.18,4.11
2021-10-10 17:22:00+00:00,8.46,6.87,5.62,19.41,5.36,3.7
2021-10-10 17:24:00+00:00,8.38,7.61,6.66,20.95,5.21,3.2
2021-10-10 17:26:00+00:00,8.04,6.68,6.04,19.95,4.16,2.75
2021-10-10 17:28:00+00:00,8.26,6.73,5.78,20.36,3.96,2.84
2021-10-10 17:30:00+00:00,8.59,6.8,6.68,19.93,4.14,3.17
2021-10-10 17:32:00+00:00,8.51,7.77,6.21,19.32,3.97,2.71
2021-10-10 17:34:00+00:00,9.12,6.55,6.57,19.75,4.47,2.6
2021-10-10 17:36:00+00:00,9.05,6.05,6.33,19.55,4.26,2.3
2021-10-10 17:38:00+00:00,8.39,6.79,6.5,19.95,3.93,3.37
2021-10-10 17:40:00+00:00,8.6,6.95,6.08,19.74,3.91,2.62
2021-10-10 17:42:00+00:00,7.88,6.0,6.98,20.91,3.91,3.88
2021-10-10 17:44:00+00:00,8.07,6.41,6.98,19.8,4.14,4.05
2021-10-10 17:46:00+00:00,8.82,6.74,6.38,19.36,3.8,3.46
2021-10-10 17:48:00+00:00,8.79,5.84,5.63,18.55,3.9,3.19
2021-10-10 17:50:00+00:00,8.62,4.69,6.75,19.3,3.93,2.77
2021-10-10 17:52:00+00:00,8.19,5.95,6.11,19.85,3.3,3.36
2021-10-10 17:54:00+00:00,8.41,6.46,6.0,19.82,3.49,3.24
2021-10-10 17:56:00+00:00,8.84,5.87,5.79,19.17,3.58,3.65
2021-10-10 17:58:00+00:00,8.12,5.8,5.73,18.59,4.04,5.18
2021-10-10 18:00:00+00:00,8.59,5.59,5.43,18.86,3.98,4.71
2021-10-10 18:02:00+00:00,8.12,4.9,5.74,18.71,3.15,4.13
2021-10-10 18:04:00+00:00,7.36,6.21,6.15,19.46,3.82,3.28
2021-10-10 18:06:00+00:00,8.26,5.63,5.96,19.15,4.37,3.98
2021-10-10 18:08:00+00:00,8.56,6.0,5.82,19.39,3.88,3.61
2021-10-10 18:10:00+00:00,8.02,5.93,6.0,19.18,2.81,3.88
2021-10-10 18:12:00+00:00,8.42,5.98,5.94,18.48,4.82,6.43
2021-10-10 18:14:00+00:00,8.45,6.03,5.38,18.4,3.53,4.0
2021-10-10 18:16:00+00:00,7.6,6.47,4.7,19.44,3.24,3.82
2021-10-10 18:18:00+00:00,7.36,5.95,5.32,18.02,3.17,5.5
2021-10-10 18:20:00+00:00,7.85,6.22,5.11,18.18,3.72,4.47
2021-10-10 18:22:00+00:00,6.93,6.02,4.63,18.93,4.12,5.19
2021-10-10 18:24:00+00:00,7.24,6.07,4.94,17.59,5.0,5.43
2021-10-10 18:26:00+00:00,7.61,6.09,4.87,18.24,4.0,6.28
2021-10-10 18:28:00+00:00,6.93,5.75,4.53,18.25,3.66,5.39
2021-10-10 18:30:00+00:00,7.14,6.45,4.47,18.43,3.47,5.84
2021-10-10 18:32:00+00:00,7.18,5.1,4.52,18.84,3.36,5.36
2021-10-10 18:34:00+00:00,7.07,5.88,3.67,18.27,2.78,4.61
2021-10-10 18:36:00+00:00,7.37,6.0,4.82,18.23,3.03,5.53
2021-10-10 18:38:00+00:00,6.55,5.97,4.46,18.2,3.09,5.28
2021-10-10 18:40:00+00:00,6.78,5.86,3.72,17.93,3.46,5.89
2021-10-10 18:42:00+00:00,6.59,6.46,4.42,17.59,3.29,6.0
2021-10-10 18:44:00+00:00,5.86,4.98,4.35,16.75,3.93,6.38
2021-10-10 18:46:00+00:00,6.17,5.28,4.95,17.22,3.16,6.05
2021-10-10 18:48:00+00:00,6.71,5.47,4.96,17.3,4.34,6.04
2021-10-10 18:50:00+00:00,6.77,4.92,4.83,18.09,6.25,7.76
2021-10-10 18:52:00+00:00,5.8,5.54,5.23,16.98,7.19,6.82
2021-10-10 18:54:00+00:00,6.22,5.72,5.22,17.64,4.43,6.79
2021-10-10 18:56:00+00:00,5.72,5.67,4.36,18.33,3.64,6.08
2021-10-10 18:58:00+00:00,5.81,5.0,4.89,17.14,4.12,5.65
2021-10-10 19:00:00+00:00,5.83,4.82,4.42,17.59,4.32,6.02
2021-10-10 19:02:00+00:00,6.31,5.14,4.69,16.76,2.96,6.2
2021-10-10 19:04:00+00:00,6.0,5.23,4.44,16.69,3.08,5.74
2021-10-10 19:06:00+00:00,6.88,5.05,4.42,16.35,3.56,6.39
2021-10-10 19:08:00+00:00,5.76,5.54,4.04,16.54,3.3,5.42
2021-10-10 19:10:00+00:00,5.41,4.27,3.72,16.69,2.62,5.67
2021-10-10 19:12:00+00:00,6.53,4.9,4.74,16.15,2.63,5.45
2021-10-10 19:14:00+00:00,5.77,4.88,3.71,16.26,2.73,4.41
2021-10-10 19:16:00+00:00,6.0,4.97,3.98,16.84,2.89,4.9
2021-10-10 19:18:00+00:00,6.48,4.95,4.05,15.78,3.6,4.89
2021-10-10 19:20:00+00:00,5.93,4.58,3.69,16.54,6.26,5.12
2021-10-10 19:22:00+00:00,4.41,4.09,3.52,16.16,7.84,5.35
2021-10-10 19:24:00+00:00,5.23,4.7,4.02,15.46,8.19,4.63
2021-10-10 19:26:00+00:00,5.52,4.75,4.06,15.14,7.04,4.86
2021-10-10 19:28:00+00:00,5.66,6.26,4.18,16.46,6.25,5.16
2021-10-10 19:30:00+00:00,5.19,4.81,5.25,17.02,5.25,4.24
2021-10-10 19:32:00+00:00,5.07,4.07,4.63,15.52,9.09,3.79
2021-10-10 19:34:00+00:00,5.25,5.0,4.45,15.72,6.52,5.4
2021-10-10 19:36:00+00:00,5.4,4.88,4.19,15.91,9.07,3.43
2021-10-10 19:38:00+00:00,5.85,5.35,4.39,16.26,7.38,6.54
2021-10-10 19:40:00+00:00,5.25,4.98,3.17,16.24,4.56,5.61
2021-10-10 19:42:00+00:00,5.1,5.1,3.93,16.78,4.84,5.6
2021-10-10 19:44:00+00:00,5.24,4.84,4.05,16.8,9.02,6.75
2021-10-10 19:46:00+00:00,4.8,5.41,4.69,15.05,10.76,6.09
2021-10-10 19:48:00+00:00,5.1,5.6,4.57,15.82,6.17,5.73
2021-10-10 19:50:00+00:00,5.17,5.07,3.87,16.1,6.63,7.35
2021-10-10 19:52:00+00:00,5.43,5.02,4.62,14.11,6.16,5.9
2021-10-10 19:54:00+00:00,4.83,5.24,3.65,15.16,6.26,6.4
2021-10-10 19:56:00+00:00,4.07,5.41,3.89,15.19,6.16,6.82
2021-10-10 19:58:00+00:00,5.67,6.16,4.78,14.56,5.32,5.51
2021-10-10 20:00:00+00:00,5.55,4.85,3.71,14.07,4.63,5.02
2021-10-10 20:02:00+00:00,5.91,5.5,4.33,15.26,6.81,7.79
2021-10-10 20:04:00+00:00,6.56,5.95,4.31,15.56,7.73,5.95
2021-10-10 20:06:00+00:00,4.62,5.39,4.26,15.73,6.84,5.46
2021-10-10 20:08:00+00:00,5.34,5.46,3.41,16.41,6.46,5.86
2021-10-10 20:10:00+00:00,5.27,5.23,4.04,15.19,8.55,6.53
2021-10-10 20:12:00+00:00,5.64,6.46,3.98,15.2,7.5,5.45
2021-10-10 20:14:00+00:00,6.24,5.14,3.94,15.85,6.91,6.75
2021-10-10 20:16:00+00:00,4.97,6.38,3.77,15.44,10.25,6.55
2021-10-10 20:18:00+00:00,5.21,5.12,4.15,14.38,10.05,8.27
2021-10-10 20:20:00+00:00,5.42,6.22,3.49,15.24,8.25,5.72
2021-10-10 20:22:00+00:00,4.02,5.56,3.75,15.81,7.48,6.98
2021-10-10 20:24:00+00:00,4.28,5.6,3.57,15.5,12.67,6.14
2021-10-10 20:26:00+00:00,5.66,5.75,3.55,14.16,15.86,5.55
2021-10-10 20:28:00+00:00,4.76,4.98,3.54,15.54,13.86,6.07
2021-10-10 20:30:00+00:00,5.19,5.67,3.33,14.5,17.76,6.14
2021-10-10 20:32:00+00:00,5.52,4.71,3.66,15.0,21.65,7.22
2021-10-10 20:34:00+00:00,5.68,6.54,3.69,15.5,15.28,5.11
2021-10-10 20:36:00+00:00,5.16,5.11,3.91,14.86,20.0,6.43
2021-10-10 20:38:00+00:00,5.37,5.88,3.96,14.13,18.87,6.46
2021-10-10 20:40:00+00:00,5.3,5.62,4.37,15.11,24.72,5.31
2021-10-10 20:42:00+00:00,4.68,5.33,4.27,14.36,25.46,5.38
2021-10-10 20:44:00+00:00,5.21,5.6,3.98,15.55,16.32,6.47
2021-10-10 20:46:00+00:00,5.56,5.32,4.0,14.64,11.98,4.88
2021-10-10 20:48:00+00:00,4.81,5.63,3.98,15.02,11.0,5.44
2021-10-10 20:50:00+00:00,5.53,6.09,4.18,13.76,7.21,8.71
2021-10-10 20:52:00+00:00,3.68,5.93,3.71,14.95,7.34,5.58
2021-10-10 20:54:00+00:00,3.93,6.21,3.96,13.88,9.79,5.36
2021-10-10 20:56:00+00:00,4.07,6.07,4.69,13.67,8.98,3.64
2021-10-10 20:58:00+00:00,4.15,5.67,4.93,14.47,9.32,4.71
2021-10-10 21:00:00+00:00,4.85,6.18,4.57,14.47,5.9,4.76
2021-10-10 21:02:00+00:00,4.6,5.8,4.41,14.64,8.86,4.49
2021-10-10 21:04:00+00:00,4.49,6.67,4.58,13.98,6.95,5.55
2021-10-10 21:06:00+00:00,4.25,5.46,5.46,14.32,5.22,5.54
2021-10-10 21:08:00+00:00,4.47,6.26,4.75,14.64,7.11,5.17
2021-10-10 21:10:00+00:00,4.0,5.34,5.57,14.36,5.23,6.2
2021-10-10 21:12:00+00:00,3.91,6.66,4.81,14.74,4.83,5.89
2021-10-10 21:14:00+00:00,3.67,6.48,4.81,13.61,5.02,5.83
2021-10-10 21:16:00+00:00,3.56,6.17,5.61,14.53,6.0,7.11
2021-10-10 21:18:00+00:00,3.72,6.05,5.39,14.85,5.53,5.09
2021-10-10 21:20:00+00:00,3.43,6.56,5.12,13.1,3.93,6.07
2021-10-10 21:22:00+00:00,4.03,5.48,4.53,15.71,5.12,5.91
2021-10-10 21:24:00+00:00,3.51,5.52,4.14,14.02,4.29,6.05
2021-10-10 21:26:00+00:00,3.44,6.31,3.96,13.95,4.45,7.0
2021-10-10 21:28:00+00:00,3.02,5.86,4.02,13.63,3.03,6.48
2021-10-10 21:30:00+00:00,2.88,6.44,5.15,13.71,3.8,6.19
2021-10-10 21:32:00+00:00,3.55,5.22,5.83,13.91,3.43,5.71
2021-10-10 21:34:00+00:00,3.5,6.05,4.36,14.84,4.15,6.54
2021-10-10 21:36:00+00:00,3.4,5.21,4.24,13.9,4.11,7.61
2021-10-10 21:38:00+00:00,3.38,6.02,4.98,14.82,3.24,8.36
2021-10-10 21:40:00+00:00,3.33,6.73,4.89,12.9,4.03,8.52
2021-10-10 21:42:00+00:00,3.07,5.24,5.17,13.55,5.18,9.33
2021-10-10 21:44:00+00:00,3.36,5.66,4.87,13.21,5.07,8.72
2021-10-10 21:46:00+00:00,3.17,5.51,4.13,14.15,6.14,7.15
2021-10-10 21:48:00+00:00,2.97,5.87,4.32,13.02,3.64,7.12
2021-10-10 21:50:00+00:00,3.0,6.2,4.7,12.88,3.0,9.2
2021-10-10 21:52:00+00:00,3.24,5.93,5.53,13.67,2.57,10.0
2021-10-10 21:54:00+00:00,3.18,6.04,4.94,14.07,3.17,8.54
2021-10-10 21:56:00+00:00,3.78,6.0,4.4,12.03,3.23,7.74
2021-10-10 21:58:00+00:00,2.92,5.98,4.89,13.0,4.47,8.12
2021-10-10 22:00:00+00:00,2.57,5.78,4.59,13.51,5.4,7.4
2021-10-10 22:02:00+00:00,3.12,6.47,4.87,13.39,5.1,7.0
2021-10-10 22:04:00+00:00,3.63,6.0,4.44,13.95,5.7,7.91
2021-10-10 22:06:00+00:00,3.22,6.34,4.36,13.8,5.79,5.95
2021-10-10 22:08:00+00:00,2.47,6.25,4.51,13.38,4.64,7.24
2021-10-10 22:10:00+00:00,2.2,6.26,5.48,12.91,4.59,6.56
2021-10-10 22:12:00+00:00,2.36,5.88,4.65,13.67,4.64,5.69
2021-10-10 22:14:00+00:00,2.79,5.86,5.94,12.85,4.6,5.65
2021-10-10 22:16:00+00:00,2.08,6.71,5.58,13.16,4.9,4.76
2021-10-10 22:18:00+00:00,2.73,5.16,5.96,14.07,5.58,4.05
2021-10-10 22:20:00+00:00,2.27,6.46,6.19,13.28,4.54,4.8
2021-10-10 22:22:00+00:00,2.7,6.28,6.28,13.8,2.83,5.26
2021-10-10 22:24:00+00:00,2.47,5.35,6.15,12.86,2.78,4.41
2021-10-10 22:26:00+00:00,2.12,6.25,6.69,13.64,2.1,5.16
2021-10-10 22:28:00+00:00,3.09,5.29,5.83,13.42,3.05,5.49
2021-10-10 22:30:00+00:00,2.29,5.9,5.29,13.33,2.86,5.9
2021-10-10 22:32:00+00:00,2.17,5.68,6.29,12.2,2.14,5.04
2021-10-10 22:34:00+00:00,2.05,6.3,6.49,13.19,2.88,4.11
2021-10-10 22:36:00+00:00,2.41,6.24,5.46,12.78,2.39,4.97
2021-10-10 22:38:00+00:00,2.0,5.97,5.75,13.32,2.28,6.38
2021-10-10 22:40:00+00:00,1.68,6.28,5.58,12.07,2.41,5.5
2021-10-10 22:42:00+00:00,2.2,5.45,6.24,13.73,2.05,5.3
2021-10-10 22:44:00+00:00,2.37,5.6,5.7,12.12,1.42,5.67
2021-10-10 22:46:00+00:00,2.16,4.85,5.41,12.59,1.39,5.66
2021-10-10 22:48:00+00:00,2.07,5.55,5.62,12.67,1.77,4.84
2021-10-10 22:50:00+00:00,1.18,3.98,6.33,12.52,0.98,4.39
2021-10-10 22:52:00+00:00,1.86,5.12,6.37,11.66,1.67,5.0
2021-10-10 22:54:00+00:00,1.78,5.69,6.29,12.46,1.83,4.75
2021-10-10 22:56:00+00:00,1.98,5.32,6.13,13.07,0.5,5.95
2021-10-10 22:58:00+00:00,1.58,5.65,5.6,12.05,0.95,3.88
2021-10-10 23:00:00+00:00,1.6,5.27,5.87,12.8,0.71,4.36
2021-10-10 23:02:00+00:00,1.53,5.68,5.98,12.12,1.3,4.93
2021-10-10 23:04:00+00:00,1.83,6.6,5.81,12.05,1.0,4.14
2021-10-10 23:06:00+00:00,1.34,6.21,5.55,11.0,1.48,4.52
2021-10-10 23:08:00+00:00,1.7,5.66,5.86,12.97,1.16,3.7
2021-10-10 23:10:00+00:00,2.14,6.25,5.74,11.5,1.67,4.0
2021-10-10 23:12:00+00:00,1.75,6.45,6.98,11.27,1.5,3.48
2021-10-10 23:14:00+00:00,1.91,6.07,6.45,12.4,1.12,4.09
2021-10-10 23:16:00+00:00,2.33,6.26,5.35,12.78,1.6,4.2
2021-10-10 23:18:00+00:00,2.53,6.25,5.26,11.98,1.73,4.91
2021-10-10 23:20:00+00:00,2.69,6.31,6.11,10.78,1.85,3.7
2021-10-10 23:22:00+00:00,2.86,6.07,6.32,12.02,2.15,4.58
2021-10-10 23:24:00+00:00,2.18,5.29,5.53,11.98,1.53,4.17
2021-10-10 23:26:00+00:00,2.58,6.09,6.55,11.72,1.32,3.89
2021-10-10 23:28:00+00:00,2.63,5.86,5.66,11.5,0.84,4.04
2021-10-10 23:30:00+00:00,2.41,5.8,6.47,11.04,1.14,4.61
2021-10-10 23:32:00+00:00,2.16,6.24,6.34,11.66,1.36,6.89
2021-10-10 23:34:00+00:00,2.84,6.21,6.44,11.21,1.35,4.31
2021-10-10 23:36:00+00:00,3.04,5.51,5.66,11.43,0.74,3.64
2021-10-10 23:38:00+00:00,2.96,5.79,6.31,11.39,1.52,5.6
2021-10-10 23:40:00+00:00,2.71,5.6,7.02,10.47,1.68,3.59
2021-10-10 23:42:00+00:00,2.02,5.1,5.94,11.3,1.18,4.07
2021-10-10 23:44:00+00:00,2.21,6.23,6.43,11.52,0.98,3.32
2021-10-10 23:46:00+00:00,1.54,5.23,6.24,11.19,0.97,3.65
2021-10-10 23:48:00+00:00,2.31,5.65,5.6,12.0,1.02,3.68
2021-10-10 23:50:00+00:00,2.72,5.95,5.46,11.3,0.86,4.18
2021-10-10 23:52:00+00:00,2.09,5.18,6.39,12.12,1.71,4.03
2021-10-10 23:54:00+00:00,2.66,6.19,6.17,11.0,1.31,3.8
2021-10-10 23:56:00+00:00,3.09,5.61,6.4,12.17,1.33,3.28
